,gene,log2fold_diff_mean,exp,pvalue
22,AARS,0.4777374876763365,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.004067478973850345
23,AARS2,0.45890140754264414,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.005607102790099362
24,AARSD1,0.052996243459838756,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7511642518510149
25,AASDH,0.03385021260110813,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.847485472994424
26,AASDHPPT,0.09009866621499618,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5775967828605261
27,AASS,-0.07862046373685745,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5985234632558127
28,AATF,-0.28778283790227754,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.07862672084854784
29,AATK,-0.04163582083829653,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7730647836605552
30,ABAT,0.11844005454957557,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4615980889076886
31,ABCA1,-0.2693312155077211,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.09136111791107851
32,ABCA10,-0.05890285370445044,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6921149272922223
33,ABCA12,0.056792894893698535,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7295011831619409
34,ABCA13,0.06973709822727116,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6733399892315721
35,ABCA2,0.04080232312899987,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8128427711887861
36,ABCA3,-0.22278971409677972,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.15903888453739556
37,ABCA4,-0.007578357503659465,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9451409181845789
38,ABCA5,-0.05567637257887357,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7039060788664186
39,ABCA6,-0.03637326672478227,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7970465184326132
40,ABCA7,-0.24892826985089525,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.11758446956213948
41,ABCA8,0.43519676810072405,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.008656910436713043
42,ABCA9,0.17373215510894777,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.2803689364620492
43,ABCB1,-0.051763228844790544,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7228687332727077
44,ABCB10,-0.11167569045075483,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.46463934632737874
45,ABCB11,0.22403190310694884,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.16281555863417704
46,ABCB4,0.02476035538144673,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8882740390480119
47,ABCB5,0.24958193246577978,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.12403415835088276
48,ABCB6,0.12158885095695439,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.44897066684337134
49,ABCB7,0.028789053007781663,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8724033604529366
50,ABCB8,-0.022485483671411205,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8677611702034891
51,ABCB9,-0.09623083564354316,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.52397248012303
52,ABCC1,-0.21102923760453826,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.17977483657528628
53,ABCC10,0.08003711583517388,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6231681320994514
54,ABCC11,-0.1202791238023216,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.43310018257163524
55,ABCC12,0.0371718482271926,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8282092778803832
56,ABCC2,-0.19727936321989215,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.20837204213765584
57,ABCC3,-0.055811396834148076,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7042634394871535
58,ABCC4,0.14485128234656064,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3666683200344108
59,ABCC5,0.10259255049588434,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5253374072573646
60,ABCC6,0.03817729355705934,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8253193983419069
61,ABCC8,0.13964330013365917,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.383962902897259
62,ABCC9,0.24209204762795375,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.1321450202045263
63,ABCD1,0.10143492853136567,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5291232145510871
64,ABCD2,0.11887599819282742,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4629607813236227
65,ABCD3,0.08440499739564832,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6053087484513037
66,ABCD4,0.12391726688375922,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.44109639365516806
67,ABCE1,-0.019278221265346507,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8844780297789829
68,ABCF1,-0.19507322359653487,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.2149714570592301
69,ABCF2,0.09027419990577985,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5784462673377105
70,ABCF3,0.03818959895981177,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8251045738904538
71,ABCG1,0.06883179706616986,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6737298990116181
72,ABCG2,0.2407057571686336,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.13536427780289678
73,ABCG4,0.24288224308976947,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.1315558318401609
74,ABCG5,0.017787277513066496,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9264495391597721
75,ABCG8,0.2807543835769075,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.08531707909285396
76,ABHD1,0.08270507216200501,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6113166431284426
77,ABHD10,-0.03485979566253278,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8070602915850853
78,ABHD11,0.1633002449817783,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.30837394164829623
79,ABHD12,0.26908645727205943,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.09559639508830271
80,ABHD12B,0.38476669728869134,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.019268519342143596
81,ABHD13,-0.18144881557974815,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.24293137923078953
82,ABHD14A,0.031374486595497,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8597952735608668
83,ABHD14B,-0.0653599820992533,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6597909887312381
84,ABHD15,-0.06610833508693732,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6540067602174847
85,ABHD16A,0.06576171469339087,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6906319487293415
86,ABHD16B,0.08534297296745341,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5990134495555315
87,ABHD17A,-0.8060346320484765,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,1.904368723872316e-05
88,ABHD17B,-0.18854202795599828,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.22862694674942963
89,ABHD17C,-0.135016173193285,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.37822317442817566
90,ABHD2,0.1843762915879583,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.24947531483903057
91,ABHD3,0.2542459428158555,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.11645788000329767
92,ABHD4,-0.1882632950975037,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.22844544875064424
93,ABHD5,0.3278552668586094,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.04329873778732467
94,ABHD6,-0.07647453440395323,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6090590917356276
95,ABHD8,0.11647416360476677,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4688962905569205
96,ABI1,0.09605931856457767,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5536121332383804
97,ABI2,0.11532085197824571,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4758877528152715
98,ABI3,-0.008024232669175105,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9419542097455195
99,ABI3BP,-0.1286733187569944,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4009295651252567
100,ABL1,-0.18749907968253873,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.23208026680983115
101,ABL2,0.07384378333697793,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6515188385060829
102,ABLIM1,0.13687006203081464,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.39289701557729895
103,ABLIM2,0.06551220406624321,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6908324904153657
104,ABLIM3,0.32240027200435106,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.04713866413100619
105,ABO,-0.24987828506913334,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.11873185171827255
106,ABR,-0.2472938027302044,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.12109152002582169
107,ABRA,0.15528573810568705,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.33336887831079
108,ABRACL,-0.09358916471365507,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5374125623917588
109,ABT1,0.055399209253511376,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7389908662686698
110,ABTB1,-0.18865031455478568,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.22918708377458902
111,ABTB2,0.24705344379587255,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.12691364159071336
112,ACAA1,0.06516771159307845,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6953510910211006
113,ACAA2,-0.12359499987421879,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4189077774953072
114,ACACA,-0.34141103905988346,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.03619291624387171
115,ACACB,-0.08583961854135526,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5684863217501887
116,ACAD10,0.14830453357485793,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3530032113389223
117,ACAD11,0.061016394391538754,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7148302568629052
118,ACAD8,0.0614475235750131,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.711704663114015
119,ACAD9,0.19500922093080422,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.222221855167026
120,ACADL,-0.01932239730148863,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8845509981928416
121,ACADM,-0.16665239326529632,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.28270499448388914
122,ACADS,-0.3058981073338592,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.057260869706735475
123,ACADSB,0.0069789843180895345,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9843690678246265
124,ACADVL,-0.09569169236259194,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5264546692959262
125,ACAN,0.1412449746727092,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3799805375459654
126,ACAP1,-0.26887826917169133,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.0924163908044447
127,ACAP2,-0.1172472447733038,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.44365184272693164
128,ACAP3,-0.32401713112448793,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.04540850628070035
129,ACAT1,-0.03146424293908897,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8218136109799293
130,ACAT2,-0.1713922657786535,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.2697039858000163
131,ACBD3,-0.16813194671660472,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.28135114377988724
132,ACBD4,0.04655767562660862,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.7819601288344307
133,ACBD5,-0.11260029544309443,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.45782199778092464
134,ACBD6,-0.0079878519822943,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9417970993258
135,ACBD7,-0.32065891707573707,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.05265103429325986
136,ACCS,-0.41792530523601723,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.012017732587669338
137,ACCSL,0.11317977332396524,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4847115870003321
138,ACD,0.16450402532131328,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3047524347378425
139,ACE,0.03550386437720037,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8410006116812909
140,ACE2,0.1685258499763811,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.29362858951035814
141,ACER1,-0.11649741734187301,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4460491126006103
142,ACER2,-0.1996877477905105,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.20310189601767836
143,ACER3,0.13173668904159588,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.41196742227515804
144,ACHE,-0.18599178127897797,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.23572606413768118
145,ACIN1,0.4813303183226641,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.0037737592466939164
146,ACKR1,-0.07331749630142058,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6236819230082186
147,ACKR2,-0.14487964952440632,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3479149518644086
148,ACKR3,0.09756816853772941,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5488998894251619
149,ACKR4,-0.1566227052379818,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.31157726473285474
150,ACLY,0.03303883634778516,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.8508356073617259
151,ACMSD,-0.08525564076012648,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5722644532720139
152,ACO1,-0.18160914984188692,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.2430506937610403
153,ACO2,-0.16400079161172867,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.2990929618078367
154,ACOD1,-0.12314696252820313,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.4212717209163181
155,ACOT1,-0.012837030988668063,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9199772117020154
156,ACOT11,-0.14190018993427359,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3576884442079961
157,ACOT12,-0.06828934478073312,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6458236100816698
158,ACOT13,0.09646627430391257,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.5525830939958023
159,ACOT2,-0.23102724757933346,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.14359066488167724
160,ACOT4,0.08020908031609927,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.6220415425406096
161,ACOT6,0.018113433178150968,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.9247189926627879
162,ACOT7,-0.1389961892626407,drive/MyDrive/colab_files/20221003_galvo/20220930_screen_log2fold_diffs_galvo_sgRNA_means_original_analysis.csv,0.3661756132079436
